1,10,60,10,3,30,30,3,50
2,20,68,10,2,30,29,3,49
3,22,21,10,3,30,30,3,49
4,25,7,11,3,30,30,3,49
5,24,8,12,3,30,29,3,49
6,24,7,13,3,30,29,3,49
7,24,5,14,3,30,29,3,49
8,24,6,15,2,30,29,3,49
9,23,9,16,2,30,29,3,49
10,22,7,18,2,30,29,2,48
11,20,7,19,1,29,29,2,48
12,18,5,20,1,29,29,2,48
13,20,7,21,1,29,29,2,47
14,19,10,22,1,29,29,3,47
15,17,13,22,1,29,29,3,47
16,16,12,23,1,29,29,3,47
17,15,9,24,1,29,28,3,48
18,13,11,25,1,30,28,2,48
19,12,10,25,1,29,28,2,48
20,11,13,25,2,29,29,2,48
21,12,18,25,2,29,28,2,49
22,12,21,26,2,29,28,1,48
23,12,23,26,2,29,28,2,48
24,12,18,26,2,29,28,2,48
25,12,20,27,2,29,28,2,48
26,12,15,28,2,28,28,2,48
27,12,8,28,2,29,28,2,48
28,12,11,29,2,29,29,2,48
29,12,11,29,2,30,29,2,48
30,12,17,30,2,30,29,2,48
31,11,15,31,2,30,29,2,48
32,10,11,31,2,30,29,2,48
33,10,11,32,2,30,29,2,48
34,9,11,33,2,30,29,2,49
35,8,10,34,2,31,29,2,49
36,8,8,35,2,30,29,1,49
37,8,10,35,2,30,30,1,49
38,8,8,36,2,30,30,1,50
39,8,11,36,2,31,30,1,50
40,8,13,37,2,31,30,1,50
41,8,13,37,2,30,30,1,50
42,8,12,37,2,30,30,1,49
43,8,12,38,2,30,30,1,49
44,8,6,39,3,31,30,1,50
45,8,8,38,3,31,30,1,50
46,8,13,37,4,32,30,1,50
47,8,15,37,3,31,30,1,50
48,8,11,37,3,31,30,1,50
49,8,15,37,3,31,30,2,50
50,8,14,37,3,32,30,2,50
51,8,9,37,3,31,30,2,50
52,8,6,38,3,30,31,1,50
53,7,5,39,4,32,30,1,50
54,6,4,40,4,31,29,1,50
55,6,4,40,4,33,28,1,49
56,6,6,41,4,33,28,1,49
57,6,6,42,4,33,28,1,48
58,6,10,42,4,33,27,1,48
59,6,11,42,3,33,27,1,48
60,6,13,42,3,33,27,1,49
61,6,13,41,4,33,27,1,49
62,6,17,41,3,33,27,1,48
63,6,15,40,4,33,28,2,47
64,6,17,39,4,33,28,2,48
65,8,12,39,5,33,28,1,49
66,8,13,39,5,33,29,1,49
67,9,8,39,5,34,29,1,49
68,9,5,40,4,34,29,1,49
69,8,4,41,5,34,29,1,50
70,8,5,40,6,34,29,1,50
71,8,5,41,6,34,29,1,50
72,8,7,40,6,34,29,2,50
