10,60,188,3,30,30,3,50
20,69,176,3,29,30,3,49
21,30,186,3,30,30,3,49
21,15,203,3,30,30,3,49
20,11,218,3,30,29,3,49
20,9,237,3,30,29,3,49
20,8,252,3,30,30,3,49
19,8,270,3,30,29,2,49
19,8,284,3,30,29,2,49
18,8,294,3,30,29,2,49
18,7,310,3,30,30,2,49
17,7,320,3,30,29,2,49
17,9,329,3,30,29,2,50
16,11,333,3,30,29,2,50
16,12,338,4,30,29,2,50
16,12,343,4,30,29,2,50
16,13,346,4,30,29,2,50
16,13,354,4,30,29,2,50
16,13,362,4,30,29,2,50
15,13,369,4,30,29,3,50
15,13,377,4,30,29,2,50
14,12,383,4,30,29,2,50
14,12,390,4,30,29,2,50
13,11,400,4,30,29,2,50
13,11,406,4,30,30,2,50
13,11,409,4,30,29,2,50
13,11,420,5,30,30,2,50
12,11,428,5,30,30,2,50
13,12,423,5,30,30,2,50
12,12,430,5,30,30,2,51
12,11,442,5,30,30,2,51
12,9,447,5,30,29,2,51
12,10,447,5,30,29,2,51
12,11,446,5,31,29,2,51
11,12,447,5,30,29,2,51
12,12,447,5,30,29,2,51
11,12,451,5,31,29,2,51
11,12,454,5,31,29,2,51
11,10,463,5,31,29,2,51
10,10,464,5,31,29,2,51
10,10,472,5,31,29,2,51
10,10,475,5,31,29,2,51
10,11,480,5,31,29,2,51
10,11,484,5,32,30,2,51
10,11,490,5,32,30,2,51
10,11,491,5,32,30,2,51
10,12,496,5,32,30,2,51
10,13,503,5,32,30,2,51
9,12,510,5,32,30,2,51
9,12,513,5,32,30,2,51
9,12,514,5,32,30,2,51
9,12,512,5,32,30,2,51
9,13,519,5,32,30,2,51
9,13,523,5,32,30,2,51
9,14,531,5,32,30,2,51
9,14,534,5,32,30,2,51
8,13,546,6,33,30,2,50
8,12,550,6,32,30,2,51
8,11,555,6,32,30,2,51
8,11,569,6,33,30,2,51
8,12,577,6,33,30,2,51
8,11,583,6,33,30,2,51
8,12,582,6,33,30,2,51
8,13,576,6,33,30,2,51
8,12,571,6,33,30,2,51
8,11,572,6,33,30,2,51
8,11,567,6,33,30,2,51
8,11,559,6,33,30,2,51
8,12,561,6,33,30,2,51
8,10,555,6,33,30,2,51
8,10,554,6,33,30,2,50
8,9,556,6,33,30,2,51
8,10,554,6,33,30,2,51
8,10,556,6,33,30,2,51
8,10,551,6,33,30,2,51
8,11,543,6,33,30,2,51
8,10,536,6,33,30,2,52
8,10,529,6,33,29,2,51
8,10,527,6,33,30,2,52
8,9,523,6,33,30,2,52
8,9,528,6,33,30,2,52
8,9,530,6,33,29,2,52
8,9,530,7,33,30,2,52
8,10,526,6,33,30,2,52
8,10,521,7,34,30,2,52
8,10,528,6,34,30,2,53
8,10,536,7,34,30,2,53
8,9,540,6,34,30,2,53
8,9,536,6,34,29,2,53
8,10,541,6,34,29,2,53
7,11,541,6,34,29,2,53
7,11,544,6,34,30,2,53
7,10,550,6,34,30,2,53
7,10,558,7,34,29,2,53
7,11,559,7,34,29,2,53
7,11,558,7,34,29,2,53
7,12,556,7,34,29,2,53
6,11,552,7,34,29,2,53
7,11,550,6,34,29,2,53
7,11,549,6,34,29,2,53
7,10,554,6,35,30,2,53
7,9,570,7,35,30,2,53
6,10,583,6,35,30,2,53
6,9,588,6,35,30,2,53
6,10,592,6,35,30,2,53
6,10,590,6,35,29,2,53
6,10,589,6,35,29,2,53
6,10,589,6,35,30,2,53
6,10,575,6,35,30,2,53
6,10,569,6,35,30,2,53
6,11,551,6,35,30,2,54
6,11,549,6,35,30,2,54
6,10,549,6,35,30,2,54
6,11,554,6,35,30,2,53
6,11,565,6,35,30,2,54
7,10,578,6,35,30,2,54
6,10,585,6,35,30,2,53
6,10,595,6,35,30,2,53
6,9,607,6,35,30,2,53
6,10,609,6,35,30,2,53
6,10,611,6,35,30,2,53
6,11,616,6,35,30,2,53
6,9,614,6,35,30,2,53
6,10,610,6,35,30,2,54
6,9,615,6,36,30,2,54
6,11,621,6,35,30,2,54
6,11,631,6,35,30,2,54
6,11,643,6,35,30,2,54
6,11,649,6,35,30,2,54
7,10,652,6,35,30,2,54
7,10,654,6,35,30,2,54
7,10,655,6,36,30,2,54
7,12,655,6,35,30,2,55
7,10,644,6,35,30,2,55
7,10,649,6,35,30,2,55
7,9,657,6,35,30,2,56
7,10,663,6,36,30,2,56
7,11,674,6,35,30,2,56
7,10,680,6,36,30,2,56
7,11,686,6,36,30,2,56
7,10,689,6,36,30,2,56
7,11,687,6,36,30,2,56
7,12,690,6,36,30,2,56
7,11,689,6,36,29,2,56
7,11,689,6,36,29,2,56
7,12,687,6,36,30,2,56
7,13,681,6,36,29,2,55
7,13,680,6,36,30,2,55
7,12,679,6,36,30,2,55
6,12,688,6,36,29,2,55
6,11,697,6,36,30,2,55
6,10,701,6,36,29,2,55
6,12,711,6,36,29,2,55
6,10,727,6,36,29,2,55
7,10,741,6,36,30,2,55
6,9,749,6,36,29,2,55
6,10,758,6,36,29,2,55
6,10,767,6,36,29,2,55
6,10,776,6,36,29,2,55
6,10,774,6,36,29,2,55
6,11,763,6,36,29,2,55
6,12,756,6,36,29,2,54
6,12,741,6,36,29,2,54
6,13,735,6,36,29,2,54
6,13,741,6,36,29,2,55
6,11,744,6,36,29,2,54
6,11,749,6,36,29,2,54
6,10,751,6,36,29,2,54
6,10,749,6,36,29,2,54
6,10,758,6,36,29,2,54
6,10,768,6,36,29,2,54
6,10,776,6,36,29,2,54
6,11,787,6,36,29,2,54
6,10,798,6,36,29,2,54
6,11,808,6,36,29,2,54
6,11,818,6,36,29,2,54
6,12,828,6,36,29,2,54
6,12,839,6,36,29,2,54
6,10,852,6,36,29,2,54
6,10,861,6,37,29,2,54
6,9,870,6,36,28,2,54
5,10,864,6,37,29,2,54
5,11,859,6,37,28,2,53
5,11,862,6,36,28,2,54
5,11,859,6,36,28,2,54
5,10,859,6,37,28,2,54
5,10,868,6,37,28,2,54
5,11,861,6,37,29,2,54
5,12,854,6,37,29,2,54
5,12,854,6,37,28,3,54
5,11,857,6,37,28,3,54
5,10,870,6,37,28,3,55
5,9,882,6,37,29,3,55
5,9,898,6,37,29,2,55
5,10,911,6,37,29,3,55
5,10,924,6,37,29,3,55
5,11,933,6,37,29,3,55
5,12,950,6,37,28,3,55
5,12,957,6,37,28,3,55
5,9,958,6,37,28,3,54
