1,10,60,11,3,30,30,3,50
2,20,66,10,2,30,30,3,49
3,20,21,11,3,30,29,3,49
4,21,8,12,3,30,30,3,49
5,20,4,13,3,30,29,3,50
6,20,1,15,3,30,30,3,50
7,20,2,16,3,30,30,2,50
8,20,4,17,3,29,30,2,50
9,20,4,18,3,29,30,2,50
10,20,4,19,3,29,30,2,51
11,19,7,19,3,29,30,2,51
12,18,8,19,3,29,30,2,51
13,18,10,19,4,29,30,2,51
14,18,14,19,4,29,30,2,51
15,18,13,20,4,30,30,2,51
16,17,13,20,4,30,31,2,51
17,16,15,20,4,29,31,2,51
18,16,10,20,4,29,30,2,51
19,16,8,21,4,29,31,2,51
20,16,8,21,4,29,30,2,51
21,16,10,21,4,29,29,3,51
22,16,8,22,4,29,29,3,51
23,16,7,23,4,29,29,3,51
24,16,5,24,5,29,30,3,52
25,16,6,25,4,29,29,3,52
26,15,4,25,4,30,29,3,52
27,14,6,26,4,30,29,3,52
28,12,7,26,5,30,29,3,53
29,12,8,25,5,30,29,2,53
30,13,10,25,4,30,29,2,54
31,12,10,24,5,30,29,2,54
32,12,13,23,4,30,29,3,54
33,11,12,23,5,30,29,3,54
34,11,11,24,5,30,29,3,54
35,10,9,25,5,30,29,2,54
36,10,4,25,5,30,30,2,54
37,10,6,26,4,30,30,3,54
38,10,4,27,5,31,30,3,55
39,10,5,28,4,31,30,3,54
40,10,6,29,4,30,31,3,54
41,10,5,30,4,30,31,3,54
42,10,5,31,4,30,31,3,54
43,10,6,31,3,30,30,3,54
44,12,6,32,3,29,31,3,54
45,12,9,33,3,29,31,3,54
46,12,5,33,3,29,31,4,54
47,12,6,34,3,29,31,3,55
48,12,6,35,2,29,32,3,55
49,12,6,37,2,29,32,2,55
50,12,6,38,2,29,32,2,55
51,12,7,38,2,29,32,2,54
52,12,9,39,2,29,32,2,54
53,11,14,39,2,29,32,2,54
54,11,14,39,2,29,32,2,56
55,10,21,38,2,29,32,2,56
56,11,18,38,2,29,32,2,55
57,10,14,39,2,29,32,2,56
58,10,10,39,2,29,32,2,56
59,10,11,40,3,30,32,3,56
60,10,11,39,3,30,32,3,57
61,9,12,39,4,30,32,3,56
62,10,12,39,4,29,32,3,56
63,9,6,39,3,29,32,3,56
64,10,7,40,4,29,32,3,57
65,10,7,40,4,29,32,3,57
66,10,7,41,4,30,32,3,57
67,10,8,41,4,29,32,3,57
68,10,6,41,4,29,32,4,57
69,9,11,41,4,29,32,4,56
70,8,5,43,5,29,32,4,55
71,8,3,44,4,30,32,4,55
72,7,4,44,5,30,32,4,54
73,6,5,45,4,30,32,3,53
74,6,2,47,4,29,32,3,53
75,6,1,48,4,29,33,3,53
76,6,1,49,4,29,33,2,53
77,6,2,51,3,29,33,2,52
78,6,4,51,3,29,33,2,52
79,6,7,51,3,29,33,3,51
80,6,8,51,3,29,33,3,51
81,6,12,51,3,30,33,3,50
82,6,12,51,4,29,33,3,50
83,6,9,51,4,29,33,3,51
84,6,13,50,3,29,33,3,51
85,6,10,50,3,29,34,3,51
86,7,10,51,3,29,33,3,51
87,6,9,51,3,29,33,2,51
88,6,9,51,3,29,33,2,51
89,6,13,51,4,29,33,1,52
90,6,11,51,4,29,34,1,52
91,6,9,51,4,30,34,1,53
92,6,5,52,5,30,34,1,53
93,6,9,51,5,30,34,1,53
94,6,10,50,6,30,35,1,53
95,6,10,49,6,31,35,2,53
96,6,13,49,6,31,34,2,53
97,6,9,49,6,31,35,2,52
98,6,4,50,6,32,35,2,52
99,8,5,51,6,31,36,2,53
100,8,7,51,6,31,36,2,52
101,7,8,51,6,31,36,2,53
102,6,8,51,5,31,35,1,54
103,6,8,52,5,32,36,2,54
104,6,4,53,6,30,35,2,54
105,6,7,52,5,31,36,2,53
106,6,10,53,5,30,35,2,53
107,6,6,53,6,30,35,2,53
108,6,4,54,6,31,35,2,53
109,6,7,53,6,30,35,2,53
110,6,12,51,6,30,35,2,53
111,6,18,49,6,30,35,2,53
112,6,14,47,6,30,35,3,53
113,6,14,47,6,30,35,3,52
114,4,13,47,6,31,35,4,55
115,3,6,48,6,30,35,4,55
116,2,3,48,7,32,36,4,54
117,2,5,49,7,32,36,4,54
118,2,5,50,6,32,36,4,54
119,2,6,51,6,32,35,4,53
120,2,11,49,6,32,35,4,53
121,2,15,48,7,32,36,4,52
122,2,12,47,7,32,36,5,52
123,2,7,48,7,32,36,5,53
124,2,3,48,7,31,36,4,52
125,2,3,49,7,32,37,3,52
126,3,4,49,8,32,37,3,53
127,2,6,49,7,32,37,3,53
128,2,5,49,7,32,37,4,53
129,2,9,47,7,32,37,3,53
130,2,12,46,8,32,37,2,53
131,2,10,46,7,32,37,2,53
132,2,7,45,7,33,37,3,54
133,2,8,45,8,33,37,2,55
134,2,8,44,8,33,38,1,55
135,2,7,42,8,32,38,1,55
136,4,9,42,8,32,39,1,55
137,4,9,42,8,32,39,1,56
138,4,5,41,8,32,37,1,56
139,6,5,42,7,32,36,1,56
140,6,2,43,8,32,38,1,56
141,6,2,44,8,32,38,1,56
142,6,1,45,7,33,36,1,56
143,6,1,46,7,33,36,1,56
144,6,2,47,6,32,35,1,55
145,6,2,47,6,32,35,1,55
146,6,3,48,6,33,36,1,56
147,6,6,48,6,33,36,1,56
148,6,11,47,6,32,35,1,57
149,6,11,48,6,32,35,1,57
150,6,8,48,6,33,36,2,57
151,6,7,48,6,33,36,2,57
152,6,9,47,6,33,35,2,57
153,6,10,46,6,33,35,2,58
154,6,12,46,6,33,35,1,58
