1,10,60,10,3,30,30,3,50
2,20,73,9,3,30,29,2,50
3,20,18,11,2,30,29,2,50
4,20,3,12,3,30,29,2,50
5,20,3,13,3,30,29,2,50
6,20,4,15,3,30,29,2,50
7,19,1,16,3,30,30,2,49
8,18,2,17,3,30,30,2,49
9,18,3,18,3,30,29,2,49
10,18,6,19,3,30,30,2,50
11,18,5,20,2,30,29,2,50
12,18,7,20,2,30,29,2,50
13,18,10,20,2,30,30,2,50
14,20,14,20,2,30,30,3,50
15,19,12,21,2,30,30,2,50
16,18,9,22,1,30,29,2,50
17,18,10,23,1,30,29,2,50
18,18,9,24,1,30,29,2,50
19,20,11,25,1,31,29,2,49
20,20,14,26,1,31,29,2,49
21,20,16,27,1,31,29,2,49
22,20,19,27,1,30,29,2,49
23,22,25,28,1,30,29,3,49
24,22,26,28,1,30,29,3,49
25,21,26,28,1,30,29,3,49
26,20,22,29,1,30,29,2,50
27,19,12,30,1,30,29,2,50
28,18,13,31,1,30,29,2,51
29,18,13,32,1,30,29,2,51
30,18,15,33,1,30,29,2,50
31,18,14,33,1,30,29,2,50
32,18,12,34,1,30,30,2,50
33,18,14,35,2,30,30,2,50
34,18,14,36,1,30,30,2,50
35,18,15,36,2,30,29,2,50
36,17,9,36,2,29,29,2,50
37,16,9,36,2,30,29,2,50
38,16,12,37,3,30,29,2,50
39,16,9,38,2,30,29,2,49
40,16,7,39,2,31,30,2,49
41,15,8,40,2,30,30,2,49
42,14,8,40,2,30,30,2,49
43,14,6,40,3,29,29,2,49
44,14,9,40,3,29,29,2,49
45,14,8,40,3,30,30,3,49
46,14,11,40,3,30,30,3,50
47,12,12,40,3,30,30,2,50
48,12,15,40,3,30,30,2,50
49,14,10,41,3,31,30,2,51
50,14,8,41,3,31,30,2,51
51,13,9,42,3,31,30,2,51
52,12,15,42,3,31,30,2,50
53,12,8,43,3,31,29,2,51
54,12,7,44,2,32,29,2,51
55,12,8,45,2,32,30,3,51
56,12,10,45,2,32,29,3,51
57,11,13,45,2,32,29,3,51
58,10,13,45,2,32,29,2,51
59,10,13,46,2,32,29,3,51
60,10,13,46,2,32,29,2,51
61,10,15,47,2,32,29,2,51
62,10,17,46,2,31,29,3,51
63,10,16,47,3,31,29,3,52
64,11,13,48,3,31,28,3,52
65,10,10,48,2,31,29,3,52
66,9,9,48,2,31,30,3,51
67,10,10,49,2,31,29,3,51
68,9,9,50,2,31,30,3,51
69,8,10,51,2,31,29,3,50
70,8,10,52,2,32,29,3,50
71,8,9,52,2,32,29,3,50
72,8,6,53,2,32,29,4,50
73,8,6,54,2,32,30,4,50
74,8,7,55,2,32,30,4,50
75,6,9,56,2,32,30,4,50
76,4,8,56,2,32,30,3,49
