1,10,60,991,3,30,30,2,50
2,20,74,989,2,29,30,2,49
3,20,26,1099,3,29,29,2,49
4,24,16,1256,3,30,29,1,49
5,23,5,1407,2,30,29,1,49
6,23,6,1556,3,30,29,1,50
7,21,7,1700,3,30,29,1,50
8,22,6,1876,3,30,29,1,50
9,22,8,2016,3,30,30,1,50
10,19,8,2095,3,30,30,1,50
11,18,13,2132,3,30,30,2,50
12,16,16,2099,3,30,30,2,50
13,15,18,2106,3,30,31,1,50
14,13,22,2120,3,30,31,2,49
15,12,20,2137,3,30,31,2,49
16,10,19,2163,3,31,30,2,49
17,9,20,2225,3,31,30,2,49
18,9,16,2250,3,31,30,1,49
19,7,13,2288,4,31,31,1,49
20,11,17,2362,4,31,31,1,49
21,10,9,2472,4,31,32,1,50
22,8,8,2599,3,31,32,1,50
23,7,12,2727,3,31,32,2,50
24,5,9,2854,3,31,32,3,50
25,3,7,2983,4,31,30,3,51
26,2,7,3005,4,32,29,1,50
27,2,12,2990,4,32,29,1,50
28,3,20,2992,4,32,29,1,49
1,10,60,1089,3,30,30,2,50
2,20,77,1051,2,29,29,2,49
3,23,31,1076,3,30,30,2,50
4,21,31,1155,3,30,30,2,50
5,19,33,1253,3,30,30,2,50
6,20,14,1394,3,30,29,1,50
7,20,8,1557,3,30,29,1,50
8,18,8,1695,3,30,28,1,50
9,15,8,1816,3,30,28,1,50
10,15,9,1883,4,29,28,1,50
11,12,11,1867,4,29,28,1,50
12,11,18,1954,4,29,28,2,50
13,10,19,2017,4,29,27,2,50
14,10,11,2093,5,30,28,2,50
15,8,18,1997,5,30,28,3,50
16,6,13,2004,5,31,28,2,50
17,8,14,2014,5,31,28,2,50
18,8,17,2034,5,31,28,2,50
19,8,16,2000,5,32,28,2,50
20,8,16,2075,5,32,28,2,49
21,8,18,2073,5,32,28,2,48
22,6,19,1905,6,32,28,2,48
23,5,18,1837,6,33,28,2,48
24,4,15,1852,6,33,28,2,49
25,4,18,1805,6,33,28,2,49
26,4,13,1888,6,33,28,3,49
27,4,13,1868,6,34,27,3,49
28,4,14,1753,7,34,27,3,48
29,3,19,1602,7,34,27,4,48
30,4,15,1546,7,34,27,4,48
31,3,13,1521,9,35,26,4,47
32,1,15,1362,8,34,26,4,46
1,10,60,1034,3,30,30,2,50
2,20,75,1064,3,29,30,2,49
3,20,33,1162,3,30,30,2,49
4,21,21,1318,3,29,30,2,50
5,18,14,1442,3,30,29,2,50
6,17,12,1558,3,30,30,1,50
7,16,11,1665,4,30,29,1,49
8,14,12,1702,3,30,29,1,50
9,11,12,1811,4,30,29,1,50
10,12,13,1947,4,30,29,1,50
11,12,15,2020,4,30,29,1,50
12,10,15,2061,4,30,29,1,50
13,10,11,2094,4,29,30,1,50
14,11,9,2236,4,30,29,2,49
15,7,8,2280,4,29,29,2,49
16,6,10,2347,5,30,29,2,48
17,7,12,2334,5,30,29,1,48
18,7,14,2333,5,30,29,1,48
19,7,21,2257,5,30,29,1,47
20,8,19,2287,5,30,29,1,47
21,7,24,2219,5,30,29,2,48
22,5,25,2148,5,30,29,2,48
23,4,26,2189,5,30,29,1,49
24,4,20,2204,4,30,30,2,49
25,5,17,2115,5,30,30,2,49
26,5,15,2196,5,30,30,2,49
27,4,17,2231,5,30,29,2,50
28,4,21,2326,5,31,29,2,51
29,4,17,2268,5,31,29,2,51
30,5,19,2270,5,31,29,1,52
31,5,20,2235,5,31,29,1,52
32,5,25,2237,5,31,29,1,52
33,5,23,2202,5,31,29,1,53
34,5,19,2189,4,30,29,2,52
35,4,14,2281,4,31,29,2,52
36,3,15,2344,5,31,29,2,52
1,10,60,1136,3,30,30,2,50
1,10,60,1081,3,30,30,2,50
2,20,70,1066,3,30,29,2,49
3,21,33,1099,3,29,29,2,49
4,21,21,1222,3,30,29,2,49
5,19,13,1348,3,30,30,2,49
6,17,12,1421,3,30,30,1,49
7,17,15,1553,3,30,30,2,48
8,19,9,1611,4,30,30,2,48
9,16,12,1707,4,31,30,2,48
10,13,12,1811,4,31,30,2,48
11,12,15,1845,4,31,31,2,48
12,10,14,1930,4,31,31,2,47
13,9,18,1955,4,31,30,2,46
14,8,21,1893,4,32,31,2,47
15,8,18,1981,4,32,31,2,47
16,8,15,2030,4,33,32,2,47
17,9,15,2054,4,33,33,2,47
18,9,17,2035,5,33,33,1,48
19,10,19,1897,5,33,33,1,48
20,10,22,1915,5,33,33,1,48
21,10,11,1956,5,33,33,1,49
22,10,13,2033,5,33,33,1,49
23,10,14,2117,5,33,33,2,50
24,8,17,2107,5,33,33,2,50
25,8,20,2012,5,33,33,1,50
26,9,22,1887,5,33,32,1,50
27,11,24,1945,5,33,33,1,51
28,9,16,1974,5,33,32,1,51
29,11,16,1980,5,34,33,1,51
30,12,17,2062,5,35,34,1,51
31,10,13,2138,6,34,34,1,51
32,11,15,2253,5,34,34,1,51
33,11,13,2286,5,35,34,1,51
34,11,11,2356,5,35,34,1,51
35,9,17,2311,6,34,33,1,51
36,8,21,2212,6,34,33,1,51
37,8,20,2152,5,35,34,1,52
38,8,19,2100,6,34,34,1,52
39,8,20,2133,6,35,34,1,52
40,6,26,1840,6,34,34,1,52
41,8,18,1879,7,35,34,1,52
42,8,14,1954,6,35,33,1,51
43,7,10,2006,6,36,34,2,51
44,7,12,2055,7,37,34,2,51
45,5,15,2084,7,38,35,2,51
46,3,16,2008,7,38,35,1,49
47,2,13,1886,7,39,35,2,49
48,2,12,1912,7,38,35,3,50
49,2,11,1931,8,39,36,4,49
50,1,13,1838,7,39,36,4,49
1,10,60,1075,3,30,30,2,50
2,20,71,1076,3,30,29,1,49
3,21,21,1167,2,30,30,1,49
4,25,19,1207,3,30,29,1,49
5,25,22,1318,3,30,29,1,49
6,24,14,1405,3,30,29,1,49
7,20,16,1481,3,30,29,1,49
8,19,21,1489,3,30,29,1,49
9,18,19,1632,3,30,29,1,49
10,18,13,1760,3,30,29,1,49
11,14,10,1831,3,29,29,1,49
12,16,14,1878,3,29,28,1,49
13,15,15,1954,3,29,28,1,49
14,15,14,2033,2,29,28,1,49
15,13,10,2106,3,28,28,1,50
16,12,8,2219,3,29,28,2,50
